chainName,fig1,fig2,corr,p_values
cosmos,Upbit #02 (Withdraw)-boxplot,DokiaCapital #01 (Validator)-boxplot,0.613045096,1.93E-252
cosmos,Upbit #02 (Withdraw)-boxplot,MEXC #01 (Deposit)-boxplot,0.528442948,4.96E-176
cosmos,Upbit #02 (Withdraw)-boxplot,Upbit #01 (Deposit)-boxplot,0.547880877,1.11E-191
cosmos,Upbit #10 (Validator)-boxplot,Bitforex #01 (Deposit)-amountValue,0.729946203,0
cosmos,Upbit #10 (Validator)-boxplot,Bithumb #03-amountValue,0.502737868,7.67E-157
cosmos,Upbit #10 (Validator)-boxplot,Interchain Foundation #01-amountValue,0.662593628,0.00E+00
cosmos,Upbit #10 (Validator)-boxplot,Interchain Foundation #02-amountValue,0.616332178,6.85E-256
cosmos,Upbit #10 (Validator)-boxplot,Kraken #01-amountValue,0.564050123,1.67E-205
cosmos,Upbit #10 (Validator)-boxplot,Upbit #10 (Validator)-amountValue,0.776457755,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #11 (Staking)-amountValue,0.669480605,6.839193e-318
cosmos,Upbit #10 (Validator)-boxplot,Upbit #13 (Staking)-amountValue,0.665773026,3.7804544373e-313
cosmos,Upbit #10 (Validator)-boxplot,Upbit #16 (Staking)-amountValue,0.666223646,1.01108847197e-313
cosmos,Upbit #10 (Validator)-boxplot,Upbit #19 (Staking)-amountValue,0.666769501,2.0400501054e-314
cosmos,Upbit #10 (Validator)-boxplot,Binance #03 (Withdraw)-boxplot,0.608568671,8.27E-248
cosmos,Upbit #10 (Validator)-boxplot,Bitforex #01 (Deposit)-boxplot,0.745659944,0
cosmos,Upbit #10 (Validator)-boxplot,Coinbase #03-boxplot,0.710971476,0
cosmos,Upbit #10 (Validator)-boxplot,Coinbase #05-boxplot,0.593297463,1.50E-232
cosmos,Upbit #10 (Validator)-boxplot,Coinone #01(Deposit)-boxplot,0.528391719,5.44E-176
cosmos,Upbit #10 (Validator)-boxplot,DokiaCapital #01 (Validator)-boxplot,0.568790062,1.05E-209
cosmos,Upbit #10 (Validator)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.615930926,1.82E-255
cosmos,Upbit #10 (Validator)-boxplot,Ignite-boxplot,0.741801119,0
cosmos,Upbit #10 (Validator)-boxplot,Interchain Foundation #01-boxplot,0.775714353,0
cosmos,Upbit #10 (Validator)-boxplot,Interchain Foundation #02-boxplot,0.683738266,0
cosmos,Upbit #10 (Validator)-boxplot,Kraken #01-boxplot,0.699168072,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #01 (Deposit)-boxplot,0.50133807,7.64E-156
cosmos,Upbit #10 (Validator)-boxplot,Upbit #11 (Staking)-boxplot,0.711485088,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #12 (Staking)-boxplot,0.748295578,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #13 (Staking)-boxplot,0.726145453,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #14 (Staking)-boxplot,0.732129957,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #15 (Staking)-boxplot,0.735505293,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #16 (Staking)-boxplot,0.724975471,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #17 (Staking)-boxplot,0.748328971,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #18 (Staking)-boxplot,0.733380829,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #19 (Staking)-boxplot,0.709563784,0
cosmos,Upbit #10 (Validator)-boxplot,Upbit #20 (Staking)-boxplot,0.724720669,0
cosmos,Upbit #11 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.797476669,0
cosmos,Upbit #11 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.586088564,1.26E-225
cosmos,Upbit #11 (Staking)-boxplot,Ignite-amountValue,0.620186493,5.48E-260
cosmos,Upbit #11 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.750778764,0
cosmos,Upbit #11 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.650994294,6.61E-295
cosmos,Upbit #11 (Staking)-boxplot,Kraken #01-amountValue,0.907227213,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.582312884,4.55E-222
cosmos,Upbit #11 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.692226291,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.68295462,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.686213377,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.687108875,0
cosmos,Upbit #11 (Staking)-boxplot,fee_collector-amountValue,0.58928243,1.13E-228
cosmos,Upbit #11 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.846234795,0
cosmos,Upbit #11 (Staking)-boxplot,Coinbase #03-boxplot,0.537598657,2.83E-183
cosmos,Upbit #11 (Staking)-boxplot,Coinbase #05-boxplot,0.585428217,5.32E-225
cosmos,Upbit #11 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.595950709,3.84E-235
cosmos,Upbit #11 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.86313581,0
cosmos,Upbit #11 (Staking)-boxplot,Ignite-boxplot,0.831876447,0
cosmos,Upbit #11 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.827430184,0
cosmos,Upbit #11 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.836948971,0
cosmos,Upbit #11 (Staking)-boxplot,Kraken #01-boxplot,0.953247131,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.524237689,8.89E-173
cosmos,Upbit #11 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.711485088,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #12 (Staking)-boxplot,0.964272663,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #13 (Staking)-boxplot,0.956732655,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #14 (Staking)-boxplot,0.977926161,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #15 (Staking)-boxplot,0.951860305,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #16 (Staking)-boxplot,0.953911366,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.965805652,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.948206143,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.965503609,0
cosmos,Upbit #11 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.93844858,0
cosmos,Upbit #11 (Staking)-boxplot,fee_collector-boxplot,0.567272189,2.37E-208
cosmos,Upbit #12 (Staking)-boxplot,bondedTokens,-0.516091804,1.32E-166
cosmos,Upbit #12 (Staking)-boxplot,capBTC,0.539814507,4.63E-185
cosmos,Upbit #12 (Staking)-boxplot,priceBTC,0.539618513,6.67E-185
cosmos,Upbit #12 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.774647728,0
cosmos,Upbit #12 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.620001816,8.63E-260
cosmos,Upbit #12 (Staking)-boxplot,Ignite-amountValue,0.663861441,9.9109072629457e-311
cosmos,Upbit #12 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.721870746,0
cosmos,Upbit #12 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.717500186,0
cosmos,Upbit #12 (Staking)-boxplot,Kraken #01-amountValue,0.903675622,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.630323357,4.84E-271
cosmos,Upbit #12 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.663051341,0.00E+00
cosmos,Upbit #12 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.653369505,9.07E-298
cosmos,Upbit #12 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.656629739,9.68E-302
cosmos,Upbit #12 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.657362942,1.22E-302
cosmos,Upbit #12 (Staking)-boxplot,fee_collector-amountValue,0.600159492,2.65E-239
cosmos,Upbit #12 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.861889928,0
cosmos,Upbit #12 (Staking)-boxplot,Coinbase #03-boxplot,0.588018828,1.84E-227
cosmos,Upbit #12 (Staking)-boxplot,Coinbase #05-boxplot,0.625990312,2.88E-266
cosmos,Upbit #12 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.577075602,3.27E-217
cosmos,Upbit #12 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.843757653,0
cosmos,Upbit #12 (Staking)-boxplot,Ignite-boxplot,0.835605326,0
cosmos,Upbit #12 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.825078128,0
cosmos,Upbit #12 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.837343283,0
cosmos,Upbit #12 (Staking)-boxplot,Kraken #01-boxplot,0.953634959,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.533879845,2.64E-180
cosmos,Upbit #12 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.748295578,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #11 (Staking)-boxplot,0.964272663,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #13 (Staking)-boxplot,0.969200249,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #14 (Staking)-boxplot,0.978186548,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #15 (Staking)-boxplot,0.983458427,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #16 (Staking)-boxplot,0.966473853,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.996504395,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.981000659,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.955613582,0
cosmos,Upbit #12 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.962833684,0
cosmos,Upbit #12 (Staking)-boxplot,fee_collector-boxplot,0.561162348,5.59E-203
cosmos,Upbit #13 (Staking)-boxplot,capBTC,0.538127469,1.06E-183
cosmos,Upbit #13 (Staking)-boxplot,priceBTC,0.537992106,1.37E-183
cosmos,Upbit #13 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.782736463,0
cosmos,Upbit #13 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.630912031,1.07E-271
cosmos,Upbit #13 (Staking)-boxplot,Ignite-amountValue,0.666446387,5.2638798096e-314
cosmos,Upbit #13 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.72961867,0
cosmos,Upbit #13 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.69977238,0
cosmos,Upbit #13 (Staking)-boxplot,Kraken #01-amountValue,0.917357299,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.615395537,6.65E-255
cosmos,Upbit #13 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.666940327,1.2353447875e-314
cosmos,Upbit #13 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.657121042,2.42E-302
cosmos,Upbit #13 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.660542229,1.42E-306
cosmos,Upbit #13 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.661325817,1.50E-307
cosmos,Upbit #13 (Staking)-boxplot,fee_collector-amountValue,0.570576748,2.64E-211
cosmos,Upbit #13 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.889242737,0
cosmos,Upbit #13 (Staking)-boxplot,Coinbase #03-boxplot,0.558331812,1.58E-200
cosmos,Upbit #13 (Staking)-boxplot,Coinbase #05-boxplot,0.600417982,1.46E-239
cosmos,Upbit #13 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.56227564,5.98E-204
cosmos,Upbit #13 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.857760922,0
cosmos,Upbit #13 (Staking)-boxplot,Ignite-boxplot,0.840953424,0
cosmos,Upbit #13 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.825918582,0
cosmos,Upbit #13 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.845863528,0
cosmos,Upbit #13 (Staking)-boxplot,Kraken #01-boxplot,0.95975113,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.501026103,1.27E-155
cosmos,Upbit #13 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.726145453,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #11 (Staking)-boxplot,0.956732655,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #12 (Staking)-boxplot,0.969200249,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #14 (Staking)-boxplot,0.977528875,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #15 (Staking)-boxplot,0.980696899,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #16 (Staking)-boxplot,0.991754782,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.970276632,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.985770885,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.980152876,0
cosmos,Upbit #13 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.975691472,0
cosmos,Upbit #13 (Staking)-boxplot,fee_collector-boxplot,0.546673074,1.12E-190
cosmos,Upbit #14 (Staking)-boxplot,capBTC,0.515669579,2.73E-166
cosmos,Upbit #14 (Staking)-boxplot,priceBTC,0.515502444,3.64E-166
cosmos,Upbit #14 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.784517506,0
cosmos,Upbit #14 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.607201831,2.08E-246
cosmos,Upbit #14 (Staking)-boxplot,Ignite-amountValue,0.645607118,1.66E-288
cosmos,Upbit #14 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.739676548,0
cosmos,Upbit #14 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.686512278,0
cosmos,Upbit #14 (Staking)-boxplot,Kraken #01-amountValue,0.910749584,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.607819346,4.85E-247
cosmos,Upbit #14 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.674897055,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.665377292,1.20145712016e-312
cosmos,Upbit #14 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.668647712,8.0609695e-317
cosmos,Upbit #14 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.669462828,7.209554e-318
cosmos,Upbit #14 (Staking)-boxplot,fee_collector-amountValue,0.590182768,1.55E-229
cosmos,Upbit #14 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.868540072,0
cosmos,Upbit #14 (Staking)-boxplot,Coinbase #03-boxplot,0.560981223,8.03E-203
cosmos,Upbit #14 (Staking)-boxplot,Coinbase #05-boxplot,0.60446565,1.26E-243
cosmos,Upbit #14 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.591941978,3.11E-231
cosmos,Upbit #14 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.853748986,0
cosmos,Upbit #14 (Staking)-boxplot,Ignite-boxplot,0.833978283,0
cosmos,Upbit #14 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.831672728,0
cosmos,Upbit #14 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.837598408,0
cosmos,Upbit #14 (Staking)-boxplot,Kraken #01-boxplot,0.971945979,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.524374919,6.97E-173
cosmos,Upbit #14 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.732129957,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #11 (Staking)-boxplot,0.977926161,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #12 (Staking)-boxplot,0.978186548,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #13 (Staking)-boxplot,0.977528875,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #15 (Staking)-boxplot,0.972096645,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #16 (Staking)-boxplot,0.974580127,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.979711445,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.968029048,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.97388183,0
cosmos,Upbit #14 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.958960506,0
cosmos,Upbit #14 (Staking)-boxplot,fee_collector-boxplot,0.560946394,8.61E-203
cosmos,Upbit #15 (Staking)-boxplot,bondedTokens,-0.516944587,3.04E-167
cosmos,Upbit #15 (Staking)-boxplot,communityTokens,-0.502594154,9.71E-157
cosmos,Upbit #15 (Staking)-boxplot,capBTC,0.552333883,2.07E-195
cosmos,Upbit #15 (Staking)-boxplot,priceBTC,0.552184217,2.76E-195
cosmos,Upbit #15 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.772314805,0
cosmos,Upbit #15 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.633766224,6.86E-275
cosmos,Upbit #15 (Staking)-boxplot,Ignite-amountValue,0.673809858,2e-323
cosmos,Upbit #15 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.723516849,0
cosmos,Upbit #15 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.721325593,0
cosmos,Upbit #15 (Staking)-boxplot,Kraken #01-amountValue,0.909851947,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.632451038,2.05E-273
cosmos,Upbit #15 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.656814184,5.75E-302
cosmos,Upbit #15 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.646914729,4.76E-290
cosmos,Upbit #15 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.65029958,4.50E-294
cosmos,Upbit #15 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.651054892,5.59E-295
cosmos,Upbit #15 (Staking)-boxplot,fee_collector-amountValue,0.579323584,2.76E-219
cosmos,Upbit #15 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.875458805,0
cosmos,Upbit #15 (Staking)-boxplot,Coinbase #03-boxplot,0.579239071,3.31E-219
cosmos,Upbit #15 (Staking)-boxplot,Coinbase #05-boxplot,0.616614439,3.45E-256
cosmos,Upbit #15 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.56816219,3.82E-209
cosmos,Upbit #15 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.849666972,0
cosmos,Upbit #15 (Staking)-boxplot,Ignite-boxplot,0.837410996,0
cosmos,Upbit #15 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.825297891,0
cosmos,Upbit #15 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.840649573,0
cosmos,Upbit #15 (Staking)-boxplot,Kraken #01-boxplot,0.952788299,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.506851626,8.38E-160
cosmos,Upbit #15 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.735505293,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #11 (Staking)-boxplot,0.951860305,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #12 (Staking)-boxplot,0.983458427,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #13 (Staking)-boxplot,0.980696899,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #14 (Staking)-boxplot,0.972096645,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #16 (Staking)-boxplot,0.977634114,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.985005504,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.991581106,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.966712698,0
cosmos,Upbit #15 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.973435209,0
cosmos,Upbit #15 (Staking)-boxplot,fee_collector-boxplot,0.548450995,3.74E-192
cosmos,Upbit #16 (Staking)-boxplot,low24h,0.500871138,1.64E-155
cosmos,Upbit #16 (Staking)-boxplot,bondedTokens,-0.503658599,1.68E-157
cosmos,Upbit #16 (Staking)-boxplot,communityTokens,-0.506012451,3.39E-159
cosmos,Upbit #16 (Staking)-boxplot,capBTC,0.547535998,2.16E-191
cosmos,Upbit #16 (Staking)-boxplot,priceBTC,0.547364831,2.99E-191
cosmos,Upbit #16 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.781701547,0
cosmos,Upbit #16 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.64227667,1.29E-284
cosmos,Upbit #16 (Staking)-boxplot,Ignite-amountValue,0.676536798,0
cosmos,Upbit #16 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.73778084,0
cosmos,Upbit #16 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.707431284,0
cosmos,Upbit #16 (Staking)-boxplot,Kraken #01-amountValue,0.921144083,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.622838119,7.70E-263
cosmos,Upbit #16 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.66250368,0.00E+00
cosmos,Upbit #16 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.65250597,1.00E-296
cosmos,Upbit #16 (Staking)-boxplot,Upbit #16 (Staking)-amountValue,0.656026028,5.31E-301
cosmos,Upbit #16 (Staking)-boxplot,Upbit #19 (Staking)-amountValue,0.656838142,5.37E-302
cosmos,Upbit #16 (Staking)-boxplot,fee_collector-amountValue,0.562574259,3.28E-204
cosmos,Upbit #16 (Staking)-boxplot,Bitforex #01 (Deposit)-boxplot,0.899046423,0
cosmos,Upbit #16 (Staking)-boxplot,Coinbase #03-boxplot,0.558721687,7.28E-201
cosmos,Upbit #16 (Staking)-boxplot,Coinbase #05-boxplot,0.599947137,4.30E-239
cosmos,Upbit #16 (Staking)-boxplot,Coinone #01(Deposit)-boxplot,0.553778547,1.24E-196
cosmos,Upbit #16 (Staking)-boxplot,DokiaCapital #02 (Validator)-boxplot,0.865102181,0
cosmos,Upbit #16 (Staking)-boxplot,Ignite-boxplot,0.843836848,0
cosmos,Upbit #16 (Staking)-boxplot,Interchain Foundation #01-boxplot,0.832231698,0
cosmos,Upbit #16 (Staking)-boxplot,Interchain Foundation #02-boxplot,0.849177036,0
cosmos,Upbit #16 (Staking)-boxplot,Kraken #01-boxplot,0.957179075,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #01 (Deposit)-boxplot,0.501989511,2.62E-156
cosmos,Upbit #16 (Staking)-boxplot,Upbit #10 (Validator)-boxplot,0.724975471,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #11 (Staking)-boxplot,0.953911366,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #12 (Staking)-boxplot,0.966473853,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #13 (Staking)-boxplot,0.991754782,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #14 (Staking)-boxplot,0.974580127,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #15 (Staking)-boxplot,0.977634114,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #17 (Staking)-boxplot,0.96757414,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #18 (Staking)-boxplot,0.982616331,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #19 (Staking)-boxplot,0.988543046,0
cosmos,Upbit #16 (Staking)-boxplot,Upbit #20 (Staking)-boxplot,0.983747333,0
cosmos,Upbit #16 (Staking)-boxplot,fee_collector-boxplot,0.538870182,2.68E-184
cosmos,Upbit #17 (Staking)-boxplot,bondedTokens,-0.514588785,1.75E-165
cosmos,Upbit #17 (Staking)-boxplot,capBTC,0.538623718,4.24E-184
cosmos,Upbit #17 (Staking)-boxplot,priceBTC,0.538435672,6.01E-184
cosmos,Upbit #17 (Staking)-boxplot,Bitforex #01 (Deposit)-amountValue,0.775641408,0
cosmos,Upbit #17 (Staking)-boxplot,DokiaCapital #02 (Validator)-amountValue,0.617533513,3.67E-257
cosmos,Upbit #17 (Staking)-boxplot,Ignite-amountValue,0.661879293,3.06E-308
cosmos,Upbit #17 (Staking)-boxplot,Interchain Foundation #01-amountValue,0.722271749,0
cosmos,Upbit #17 (Staking)-boxplot,Interchain Foundation #02-amountValue,0.716647787,0
cosmos,Upbit #17 (Staking)-boxplot,Kraken #01-amountValue,0.905331384,0
cosmos,Upbit #17 (Staking)-boxplot,Upbit #10 (Validator)-amountValue,0.628727077,2.84E-269
cosmos,Upbit #17 (Staking)-boxplot,Upbit #11 (Staking)-amountValue,0.664458168,1.750050428745e-311
cosmos,Upbit #17 (Staking)-boxplot,Upbit #13 (Staking)-amountValue,0.654791504,1.70E-299
